loss,score,val_loss,val_score,lr
0.6281270439752592,-0.43119635727273176,0.5274260194123197,0.5440846201108427,0.001
0.5583282382126642,0.5631538328148664,0.5365578593039999,0.5648952195433532,0.001
0.5454664301603456,0.545558776773815,0.5270455379267128,0.543038785660348,0.001
0.5445866287261774,0.5437758057022622,0.5234051631624196,0.5333386188258931,0.001
0.5362549079172004,0.5332800738483356,0.5186488255351579,0.5086240883992643,0.001
0.5340286192044986,0.5298302909194903,0.5202946882872355,0.5231021859613406,0.001
0.5372505123197867,0.5339437402821277,0.5201119651802543,0.5039205395040058,0.001
0.5308113271088023,0.5257873259131337,0.5186078829221985,0.5129264909393934,0.001
0.5334120338532651,0.5286119572281001,0.5238659440660153,0.5340104344345274,0.001
0.5206857609117419,0.5156283507294361,0.5207331460349414,0.504168915302575,0.0003
0.5172639364854905,0.5114742343767074,0.5230932931105295,0.5024989203733652,0.0003
0.5133497608111174,0.5068454865989875,0.5310126170009172,0.5001591640670283,0.0003
0.5141726731366488,0.508798134812546,0.5302228669122774,0.49965460841753045,0.0003
0.5203195890450169,0.5152582496030613,0.5230616564247884,0.5040726224784138,8.999999999999999e-05
0.5172096414658344,0.5123553875214849,0.5236752085945233,0.504122108423791,8.999999999999999e-05
0.5149109736829838,0.5101104582707645,0.5249254778534377,0.503721122636276,8.999999999999999e-05
0.5128394030644726,0.5077576252709701,0.5257334365528457,0.5038210017745998,8.999999999999999e-05
0.5118840245383011,0.5066953267956814,0.5232371661533304,0.5259703409915067,2.6999999999999996e-05
0.5106427250225933,0.5055850838326668,0.523352812950303,0.5262939469749425,2.6999999999999996e-05
0.5099798077041863,0.5050573834863731,0.5234829665852242,0.5265335150721933,2.6999999999999996e-05
0.5094449943974788,0.5044796125124525,0.5236426040428837,0.5268994403534195,2.6999999999999996e-05
0.508502312288262,0.5035527304014584,0.5234246318843089,0.5257602393829903,8.099999999999999e-06
0.5083151029490633,0.5034513147656803,0.5236382230001242,0.5264541836214714,8.099999999999999e-06
