loss,score,val_loss,val_score,lr
0.6314035530573153,-0.34800932521364636,0.6380258001843278,0.7540346432705315,0.001
0.5504720044678715,0.5498700787845608,0.5305463958556961,0.5462666274536223,0.001
0.5437891758127279,0.5426963768824951,0.5341162128107888,0.554964716337165,0.001
0.5377454236450917,0.5357226245810544,0.5318349542058244,0.5497415461102311,0.001
0.5349960696428437,0.5321236846422139,0.5346020339500337,0.5560169023315923,0.001
0.5328781861519464,0.5302071988176879,0.5248795713291687,0.5316094190490489,0.001
0.5328080437647944,0.5295639551654568,0.5246191622854091,0.5306366995281103,0.001
0.5293363381816691,0.5264061852557383,0.5306349538621449,0.5464517290697617,0.001
0.5277401142438861,0.524406853812067,0.523934522554988,0.5229831770772025,0.001
0.5235105739631848,0.5205968328864745,0.5373765094345119,0.5012596311921976,0.001
0.5294688113494975,0.5294225084492562,0.5590539789524208,0.5047000457032197,0.001
0.5439526619898007,0.5465836732394136,0.5951337771756309,0.5198001795682777,0.001
0.5497644486211255,0.5529808712637037,0.5411460106672884,0.565020782302837,0.001
0.5213048051859668,0.5166840180453532,0.5236831833513416,0.522362695056565,0.0003
0.5166959747231481,0.5111157880504444,0.524924961127797,0.5264121058846818,0.0003
0.5149063600666648,0.5096343129435845,0.526534037525151,0.5308359883674959,0.0003
0.5125979586462598,0.5075502618909566,0.5291111862578359,0.5373221042813087,0.0003
0.5105192587873171,0.5054755909877543,0.5353705123776481,0.5518740172288856,0.0003
0.5145021640501284,0.5104445968060208,0.5265755701531358,0.5315135711309861,8.999999999999999e-05
0.5112633248690062,0.5061585755202141,0.5278458033694702,0.5349552700308715,8.999999999999999e-05
