loss,score,val_loss,val_score,lr
0.5877492634242354,-0.568483226380052,0.5047306304886228,0.5040790001754047,0.001
0.5301023939522599,0.5253933969076023,0.5097929550474193,0.4877619685567155,0.001
0.5233760896425911,0.5171846492737817,0.5188987330109084,0.48660697752521154,0.001
0.5166934167063254,0.5112141205247122,0.5352864801680961,0.4903118739120003,0.001
0.5130987784642408,0.5073932414104573,0.5517145405415775,0.4961866503264628,0.001
0.5042635962585773,0.49682867174210943,0.5089193112185212,0.4881521037646702,0.0003
0.5027690299126322,0.4954621250281763,0.5122512408665248,0.48681613204836033,0.0003
0.5024125504857605,0.4949677240890382,0.5150220202548164,0.4864891907390283,0.0003
0.5008578461215892,0.493195653300898,0.5183352272526748,0.4866957542847614,0.0003
0.49447825979588006,0.4866174035720484,0.5048745689140696,0.4965328892477516,8.999999999999999e-05
0.49052405236592017,0.48234529468676457,0.5059482548512569,0.4950990536991431,8.999999999999999e-05
0.4874542447207609,0.4799955791962753,0.5068267252372236,0.4930487724185801,8.999999999999999e-05
0.48671447350494,0.4803063174595962,0.5086676429729072,0.49206538275391065,8.999999999999999e-05
0.4884053234266895,0.4824611973132359,0.5062328729094291,0.5020750029151942,2.6999999999999996e-05
0.48660598187795523,0.48019362955340883,0.5065700580068186,0.5039191618054902,2.6999999999999996e-05
0.48525362419805684,0.47880649144118,0.5069211376767581,0.5054908568153575,2.6999999999999996e-05
0.48421635203439106,0.4777436206579665,0.5071585705491151,0.5060294609086043,2.6999999999999996e-05
0.483343360763716,0.476670316348581,0.5072657245965231,0.49711041922877436,8.099999999999999e-06
