loss,score,val_loss,val_score,lr
0.23627758043809885,0.11860940695296522,0.2164105951080661,0.0,0.001
0.23613412443891124,0.0,0.2164105951080661,0.0,0.001
0.2361341251684933,0.0,0.2164105951080661,0.0,0.001
0.23613412496951638,0.0,0.2164105951080661,0.0,0.001
0.2361341243725856,0.0,0.2164105951080661,0.0,0.001
0.23613412426204286,0.0,0.2164105951080661,0.0,0.0003
0.23613412496951638,0.0,0.2164105951080661,0.0,0.0003
0.23613412399674027,0.0,0.2164105951080661,0.0,0.0003
0.23613412426204286,0.0,0.2164105951080661,0.0,0.0003
0.23613412505795056,0.0,0.2164105951080661,0.0,8.999999999999999e-05
0.236134124792648,0.0,0.2164105951080661,0.0,8.999999999999999e-05
