loss,score,val_loss,val_score,lr
152.42529702932117,1.7281451582959346,-5.202927268281275,1.0404201774370103,0.0005
16.23929566166498,1.0266343387383852,-5.514663259999281,1.0317230780108446,0.0005
16.15213675053671,1.0246882775798043,-5.743815704267853,1.025623619556427,0.0005
16.044863282353592,1.020571276967106,-5.858533817083657,1.0226100942715495,0.0005
15.9733034445108,1.0191747799398443,-5.922843225959207,1.0209386259520135,0.0005
15.937756751603558,1.0174928171232491,-6.10734257406118,1.0161597071861734,0.0005
15.873398140373952,1.0162561601132845,-6.258600569095742,1.013963204662816,0.0005
15.81779163387374,1.0159571938148535,-6.352861689872483,1.0128319109378219,0.0005
15.73305352143444,1.0144178680195957,-6.483775951424423,1.011262751760937,0.0005
15.695229334568525,1.0133206526336962,-6.607654834280209,1.0098326571133671,0.0005
15.832665192474838,1.0151650650251218,-6.645398058858858,1.0093990831959003,0.0005
15.65939914254629,1.0129994782101117,-6.65806042093809,1.0092175379902326,0.0005
15.705201594684002,1.012055814900162,-6.810746536773889,1.0074317098474828,0.0005
15.79447662371368,1.0127441507530983,-6.759788602387824,1.007990691532083,0.0005
2585.421868683556,2.6235164953936567,-19.32528084151599,1.8852866385258784,0.0005
20.706105858486932,1.1220450797909702,-3.2481673850494177,1.2768851907885805,0.0005
17.407990219693975,1.0459172911426915,-3.7581854320707775,1.1190597277109315,0.0005
16.39732835830919,1.0224896131031465,-5.622287305844885,1.0289620866580886,0.00025
16.334705825867335,1.0190006144577786,-5.066172541404257,1.044737086815088,0.00025
16.315549526689306,1.0218316679988813,-4.514004548390706,1.064330403496619,0.00025
16.56789236630665,1.024979199343249,-4.329474650272707,1.0716199542389435,0.00025
16.09948235434488,1.0207697471591468,-5.885278821802464,1.0220710902797931,0.000125
16.028401564496853,1.018145834567876,-5.676472055668733,1.0275152921676636,0.000125
