loss,score,val_loss,val_score,lr
0.6006910622982086,-0.5713826085792859,0.49308772527036215,0.5024708350296734,0.001
0.5296259927092855,0.528350639339458,0.4947308406335156,0.5064657405525649,0.001
0.5399449823816085,0.538953224431198,0.60062273221762,0.5133599780854725,0.001
0.5228364832843524,0.5181032855493976,0.5676666017697782,0.49564029164865714,0.001
0.520596190085692,0.5161080022259891,0.5701347776010733,0.4969350898346933,0.001
0.507791518486705,0.5009676415922539,0.49826481228783015,0.4678796446647774,0.0003
0.509483267546613,0.5021782543805781,0.5014473321486492,0.4681451405797686,0.0003
0.5093190615398026,0.5021623606074239,0.5102832394392312,0.47017524741133865,0.0003
0.5088467794139444,0.5016619295509438,0.5274034260081596,0.47637070056532516,0.0003
0.5035168653446369,0.4951339067264811,0.4874235849802186,0.48644361680462245,8.999999999999999e-05
0.49952556941261245,0.4913378499354791,0.4884410810713865,0.4893679800284963,8.999999999999999e-05
0.4954599024919316,0.48673516918283605,0.4887390595917799,0.4878708444485048,8.999999999999999e-05
0.4914524431140898,0.4830527153104651,0.48887506999126096,0.48694283905483426,8.999999999999999e-05
0.4889440772014079,0.48088655179103773,0.4878873062782547,0.4779030838791205,8.999999999999999e-05
0.4934483909005942,0.4861654374123228,0.488447605853989,0.4830635890466015,2.6999999999999996e-05
0.4912789943363534,0.48407685962085445,0.4886653573334623,0.48373587186239203,2.6999999999999996e-05
